,url,title,address,datePosted,price,propertyType,bedrooms,bathrooms,description,utilities,parking,aggreementType,petFriendly,size,furnished,appliances,a/c,outdoorSpace,amenities
1250,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-2-bed-1-bath-condo-for-long-term-rent-in-high-rise/1639050001,Furnished 2-bed 1-bath condo for long-term rent in high-rise,"Toronto, ON M2J 0A9",2024-05-05T00:16:30.000Z,"$2,950",Condo,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
1251,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/garden-district-1-bedroom-2-months-free-rent/1671368511,Garden District- 1 Bedroom - 2 months free rent*,"40 Gerrard Street East, Toronto, ON, M5B 2E8",2024-05-05T00:13:52.000Z,"$2,199",Apartment,Bedrooms: 1,Bathrooms: 1,,"['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Yes,650,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,"['', 'Pool', '', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
1252,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/battleford-glen-erin-apartment-for-rent-in-meadowvale-missis/1690125941,Battleford & Glen Erin - Apartment for Rent in Meadowvale Missis,"6599 Glen Erin Dr, Mississauga, ON, L5N 2X3",2024-05-05T00:13:51.000Z,"$2,649",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
1253,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/30-edith-apartment-for-rent-in-toronto/1690125924,30 Edith - Apartment for Rent in Toronto,"30 Edith Drive, Toronto, ON, M4R 1Y8",2024-05-05T00:13:51.000Z,"$2,799",Apartment,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
1254,https://www.kijiji.ca/v-apartments-condos/markham-york-region/upgraded-one-bedroom-apartment-for-rent-15-martha-eaton-way/1690082390,Upgraded One Bedroom Apartment for Rent - 15 Martha Eaton Way,"15 Martha Eaton Way, North York, ON, M6M 5B5",2024-05-05T00:11:33.000Z,"$2,190",Apartment,Bedrooms: 1,Bathrooms: 1,"Altair offers spacious studio, one, two, and three-bedroom thoughtfully designed and upgraded suites with all your needs in mind.  With spacious layouts and full-sized appliances, we are certain you will find the perfect suite to suit your needs.",['Not Included'],0,1 Year,Yes,646,No,"['', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
1255,https://www.kijiji.ca/v-apartments-condos/markham-york-region/one-bedroom-apartment-for-rent-15-martha-eaton-way/1690082319,One Bedroom Apartment for Rent - 15 Martha Eaton Way,"15 Martha Eaton Way, North York, ON, M6M 5B5",2024-05-05T00:11:32.000Z,"$2,190",Apartment,Bedrooms: 1,Bathrooms: 1,"Altair offers spacious studio, one, two, and three-bedroom thoughtfully designed and upgraded suites with all your needs in mind.  With spacious layouts and full-sized appliances, we are certain you will find the perfect suite to suit your needs.",['Not Included'],0,1 Year,,604,No,"['', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
1256,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/legal-basement-for-rent-in-miton-at-1700/1692577433,Legal basement for rent in Miton at $1700,"Milton, ON L9T",2024-05-04T23:21:40.000Z,"$1,700",Basement,Bedrooms: 1 + Den,Bathrooms: 1,,[],,,,,,[],,,[]
1257,https://www.kijiji.ca/v-apartments-condos/oshawa-durham-region/ajax-basment-for-rent-harwood-and-mandrake/1692577332,Ajax Basment for Rent - Harwood and Mandrake,"Mandrake St, Ajax, ON L1S",2024-05-04T23:20:04.000Z,"$1,599",Apartment,Bedrooms: Bachelor/Studio,Bathrooms: 1,"still available. Full open concept studio basement unit. Sep entrance, washroom and kitchen. Close all major stores, highway access, restuarants. tenant pays 35% utilities. laundary included shared w upstairs. showing available mon to friday 5.45pm to 7.15pm. saturday 5pm to 7pm",['Not Included'],0,Month-to-month,Yes,750,No,[],No,,[]
1258,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/sublease-of-one-bedroom-condo-unit/1692573525,Sublease of one bedroom condo unit,"15 Brunel Ct, Toronto, ON M5V 3Y6",2024-05-04T22:26:57.000Z,"$2,525",Condo,Bedrooms: 1,Bathrooms: 1,"Sublease (lease transfer) of the one bedroom condo unit in beautiful Spadina and Lakeshore.
Lease agreement is valid until end of January 2025 and can be continued on monthly basis afterwards
Heating and water are included hydro is extra.
One parking and one locker is included.
Gyms and amenities with a basketball court
Beautiful pool for summer fun.
The reason for sublease is moving out of country.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,650,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
1259,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-bedroom-basement-for-rent-brampton-east/1692572410,1 bedroom basement for rent ..Brampton east,L6P 1P3,2024-05-04T22:12:50.000Z,"$1,550",Basement,Bedrooms: 1,Bathrooms: 1,"1 bedroom basement for rent, seperate side entrance, brand new appliances .. gore and cotrolle area .. from June 1st",['Not Included'],1,1 Year,No,700,No,[],Yes,,[]
1260,https://www.kijiji.ca/v-apartments-condos/markham-york-region/one-bedroom-condo-for-rent-at-yonge-bloor/1692571436,one bedroom condo for rent at Yonge/Bloor,"Thornhill, ON L4J 2Z7",2024-05-04T22:00:36.000Z,"$2,650",Condo,Bedrooms: 1,Bathrooms: 1,"one bedroom condo, large balcony, close to everything, 99 walking score, walking to U of T. looking for full time working professional or student.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,600,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', '', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
1261,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/condo-rental-427-rexdale-blvd-tridal-condo/1692570034,Condo Rental- 427 & Rexdale Blvd -Tridal Condo,"710 Humberwood Blvd, Etobicoke, ON M9W 7J5",2024-05-04T21:42:33.000Z,"$2,800",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"The Mansions of Humberwood by Tridel in the heart of Etobicoke, with unobstructed views, this unit is a great find! 9ft ceilings and an abundance of natural light makes for a spacious and comfortable living space. 1 bedroom with large closet + a den large enough to be used as a second bedroom. The building offers fantastic amenities such as an indoor pool, gym, cardio room, grand lobby with a waterfall, sauna, 24-hour concierge service, and visitor parking and Tennis court. Conveniently located with public transit right out front, there is also quick and easy access to Highway 427, 401 and 407.
Very clean. Looking for a 1 year lease.
Available July 15 anytime after or Aug 1st 2024",['Not Included'],1,1 Year,No,760,No,[],Yes,,[]
1262,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bedroom-basement-for-rent-starting-feb-15/1683942446,2 Bedroom Basement For Rent (starting Feb 15),"Brampton, ON L6P",2024-05-04T21:36:51.000Z,"$2,000",Basement,Bedrooms: 2,Bathrooms: 1,"Basement for rent starting June 1st, 2024.
Please call for inquiries
Includes..
- 2 bedrooms + 1 bathroom
- Private laundry
- ac/heating
- 1 parking space included
Basement is most suitable for small families.
Vegetarian diet.
Pet and smoke free environment.
First and last deposit will be required at initial start date.",['Not Included'],1,Month-to-month,No,800,No,"['Laundry (In Unit)', '', '', 'Fridge / Freezer']",Yes,,[]
1263,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/221-227-sterling-road-toronto-commercial-studio-loft-space/1627040347,"221 - 227 Sterling Road, Toronto – Commercial Studio Loft Space","221 - 227 Sterling Road, Toronto, ON, M6P 3L4",2024-05-04T21:35:47.000Z,"$2,250",Duplex/Triplex,Bedrooms: 1,Bathrooms: 1,"UNITS AVAILABLE FOR RENT, PRICES STARTING AT:
Unit 16, 225 Sterling Road: $8,000 / monthly - 3,800 sq. ft. (Industrial/Commercial unit with ground level drive in door)
Unit 103, 225 Sterling Road: $20,000 / monthly - 9,510 sq. ft. (Industrial/Commercial unit)

Unit 18, 227 Sterling Road $2,250 / monthly 800 sq. ft. (Loft style commercial unit, no kitchen)
Unit 108, 227 Sterling Road: $2,450 / monthly 700 sq. ft. (Commercial Live & Work Loft)
Unit 213, 227 Sterling Road: $2,550/ monthly 700 sq. ft. (Mezzanine Live & Work Loft)
Unit 208, 227 Sterling Road: $2,550/ monthly 620 sq. ft. (Mezzanine Live & Work Loft)",['Not Included'],1,1 Year,,800,No,[],No,,[]
1264,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/nicely-renovated-condo-quality-toronto/1692566486,,,,,,,,"Available apartment newly renovated building
- one bedroom, bathroom, living room, kitchen, and dining area
- hardwood flooring
- utilities included
- laundry facilities in the building
- street parking
- TTC bus stop located directly across from the building
- minutes from St. Clair West subway station, Cedarvale Park, Loblaws (Forest Hill South), and lots of other amenities
- contact to inquire or book a viewing appointment
- first and last month's rent
- Vaughan Road at Kenwood Avenue
- Contact Joe at 416-315-0653 if interested","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,No,650,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",No,,[]
1265,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/for-lease:-1-1-1-bath-condo-yonge-and-finch-fully-renovated/1692566185,"For Lease: 1+1, 1 Bath, Condo Yonge and Finch, FULLY RENOVATED","509 Beecroft Road, North York, ON",2024-05-04T20:55:43.000Z,"$2,399",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"For Rent: 1+1, 1 Bedroom 1 Den, Den can be used as a bedroom, sliding barn door, 1 Bathroom. Fully renovated luxury condo.
509 Beecroft Rd.
(yonge and finch)
across the street from Yonge Subway.
710 Square ft.
Full renovation: Over $30K spent
All new top of the line appliances
Full Size washer and dryer ($3K)
new fridge, dishwasher, range and microwave ($10K)
New flooring throughout
new paint
new lighting throughout
upgrades throughout","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,Limited,710,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,Balcony,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
1266,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-1-bath-condo-for-rent-with-1-parking/1689804729,2 Bed 1 Bath condo for rent with 1 parking!!!,"38 Lee Centre Drive, Scarborough, ON",2024-05-04T20:27:32.000Z,"$2,400",Condo,Bedrooms: 2,Bathrooms: 1,,[],,,,,,[],,,[]
1267,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/basement-apartment-for-rent/1692559794,,,,,,,,,[],,,,,,[],,,[]
1268,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-1-bdrm-w-parking-may-discount-1000/1692557243,*-*-* ONE (1) Bdrm w/Parking - MAY DISCOUNT - $1000!!! *-*-*,"2756 Old Leslie Street, North York, ON",2024-05-04T19:13:40.000Z,"$1,000",Condo,Bedrooms: 1,Bathrooms: 1,,[],,,,,,[],,,[]
1269,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-den-yard-best-location-college-bathurst/1692557059,"1 Bedroom + Den & Yard - Best Location, College & Bathurst","Toronto, ON M5S 2P2",2024-05-04T19:11:27.000Z,"$2,585",Apartment,Bedrooms: 1 + Den,Bathrooms: 1,"Available June 1st. This cozy, 750 sqft, 1 Bedroom plus Den Apartment is on the main floor of a super cute house in the most amazing location/neighbourhood (Lippincott St at College and Bathurst).","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",0,1 Year,Limited,750,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
1270,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/1-bedroom-condo-unit-for-rent/1692554002,1 Bedroom condo unit for rent.,"10 Lagerfeld Drive, Brampton, ON",2024-05-04T18:39:10.000Z,"$1,950",Condo,Bedrooms: 1,Bathrooms: 1,"New 1 bedroom condo unit for rent in Brampton.
This unit is conveniently located at Mount Pleasant GO station and offers unlimited access to public transportation, shopping, parks, community centers and much more. Don't miss this opportunity to be the first to live in this newly build, never lived in unit.
Singles, couples or share with a friend you will love this unit.
Don't miss out on this unit book your appointment to view.","['No: Hydro', 'Yes: Heat', 'No: Water', 'No: Water']",0,1 Year,No,650,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['', '', '', '', '', '', 'Elevator in Building']"
1271,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/2-bed-2-bath-corner-view-condo/1692553469,2 bed 2 bath corner view condo,"4065 Brickstone Mews, Mississauga, ON L5B 0G3",2024-05-04T18:33:31.000Z,"$2,975",Condo,Bedrooms: 2,Bathrooms: 2,,[],,,,,,[],,,[]
1272,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/one-bedroom-basement-apartment-for-rent/1687224035,One-Bedroom Basement Apartment for rent,"Mississauga, ON L5N 1A1",2024-05-04T18:20:48.000Z,"$1,700",Basement,Bedrooms: 1,Bathrooms: 1,One bedroom basement apartment for rent in Mississauga ON (Streetsville/ Heartland).,"['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,700,No,"['', 'Laundry (In Building)', '', 'Fridge / Freezer']",Yes,,[]
1273,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-1-1-bdr-condo-at-401-and-mccowan/1692551160,Spacious 1+1 bdr Condo at 401 and McCowan,"68 Corporate Dr, Scarborough, ON",2024-05-04T18:10:41.000Z,"$2,500",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"Condo 1+den at 401 and McCowan, all inclusive utility (Hyro+heat+water) plus 1 parking. Both bedroom and den are south facing w/plenty of sunshine, sliding glass door for spacious den, a/c in unit. Idea for single or young couple, no pet. please contact Gloria 416-315-7854.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,680,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['Gym', 'Pool', 'Concierge', '24 Hour Security', 'Bicycle Parking', '', 'Elevator in Building']"
1274,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/thorncliffe-park-drive-apartment/1692550148,,,,,,,,,[],,,,,,[],,,[]
1275,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/1-bedroom-suite-walking-distance-to-sheridan-college/1692547759,1 Bedroom Suite - Walking distance to Sheridan College,"Oakville, ON L6H 3K6",2024-05-04T17:37:28.000Z,"$2,200",Condo,Bedrooms: 1,Bathrooms: 1,"900 sq. ft. One bedroom for rent near Sheridan College. Fully renovated with walk in closet, bathroom and modern kitchen, clean, quiet, in suite washer and dryer, work out gym.
Walking distance to Sheridan College, Oakville Place Mall. Easy access to Stores, Bus stop out front, 5 minutes from the Go Train and entertainment.","['No: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,1 Year,No,900,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['Gym', '', '', '24 Hour Security', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
1276,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/basement-for-rent-in-brampton/1692547115,Basement for Rent in Brampton,"Brampton, ON L6Z 0J7",2024-05-04T17:30:45.000Z,"$1,750",Basement,Bedrooms: 1,Bathrooms: 1,"1 Bedroom Legal Basement for Rent in Heart Lake area of Brampton with Separate Entrance for $1750 including utilities and 1 Parking. Next to Recreation Center, Library, Lake & Park, Shopping Plaza, Bus Terminal and just 2 minutes to Hwy410.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,Month-to-month,No,600,No,"['Laundry (In Unit)', '', '', '']",Yes,,[]
1277,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/newly-renovated-1-bedroom-apartment/1692546981,Newly renovated 1 bedroom apartment,"Mississauga, ON L5B 2N9",2024-05-04T17:29:25.000Z,"$2,495",Basement,Bedrooms: 1,Bathrooms: 1,"Newly renovated fully furnished one bedroom walk-in basement apartment. Located in Mississauga, close to transit in the Dundas and Mavis area. Close to Square One and Mississauga City Hall. The unit has all new lighting, including pot lights, The monthly rent includes all utilities, and WIFI, 75"" Samsung Smart TV and all other furnishings. New walk-in shower with glass encloser, in suit laundry room, walk-in closet, new kitchen with quartz counter top and modern appliances. Private parking space, close to all shopping amenities. Unit is available for 2-6 months or otherwise agreed upon.","['Yes: Hydro', 'Yes: Heat', 'Yes: Water', 'Yes: Water']",1,Month-to-month,No,650,Yes,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,[]
1278,https://www.kijiji.ca/v-apartments-condos/mississauga-peel-region/legal-super-clean-2-bed-room-beautiful-basement-for-rent-june-1/1692546057,Legal Super Clean 2 Bed Room Beautiful Basement for Rent June 1,"3 Yarmouth Street, Brampton, ON",2024-05-04T17:19:58.000Z,"$1,799",Basement,Bedrooms: 2,Bathrooms: 1,"Legal Super Clean 2 B/R Beautiful Basement with a large living area, full wash-room, kitchen and separate entrance available for rent immediately near Chinguacousy /wanless",['Not Included'],1,1 Year,No,900,No,"['Laundry (In Unit)', '', '', '']",Yes,,[]
1279,https://www.kijiji.ca/v-apartments-condos/oakville-halton-region/brand-new-1-bedroom-den-in-upper-west-side-condos-oakville/1692545600,BRAND NEW 1 BEDROOM + DEN IN UPPER WEST SIDE CONDOS-OAKVILLE,"William Coltson Avenue, Oakville, ON",2024-05-04T17:15:10.000Z,"$2,395",Condo,Bedrooms: 1 + Den,Bathrooms: 1,"BRAND NEW 1 BEDRM + DEN UPPER WEST CONDOS-II OAKVILLE- FOR LEASE
-BUILDING IS 3220 WILLIAM COLTSON AV OAKVILLE
-MAIN INTERSECTION IS TRAFALGAR & DUNDAS.
-BRAND NEW 1 BEDROOM + DEN CONDO IN UPPER WEST SIDE CONDOS-II OAKVILLE IS AVAILABLE FOR LEASE.
-TOTAL AREA 729 SF ( 654 SQ FT + 75 SQ FT BALCONY).",['Not Included'],1,1 Year,Yes,729,No,"['Laundry (In Unit)', '', 'Dishwasher', 'Fridge / Freezer']",Yes,,"['Gym', '', 'Concierge', '', 'Bicycle Parking', 'Storage Space', 'Elevator in Building']"
